 ,Label,Area,Mean,X,Y
525,DSC_0264.JPG,0,71,1927.500,395.500
526,DSC_0264.JPG,0,87,1951.500,563.500
527,DSC_0264.JPG,0,186,1907.500,503.500
528,DSC_0264.JPG,0,92,1627.500,859.500
529,DSC_0264.JPG,0,87,1627.500,1035.500
530,DSC_0264.JPG,0,103,1591.500,1175.500
531,DSC_0264.JPG,0,63,1435.500,1219.500
532,DSC_0264.JPG,0,143,1391.500,1231.500
533,DSC_0264.JPG,0,136,1823.500,1171.500
534,DSC_0264.JPG,0,162,1943.500,1223.500
535,DSC_0264.JPG,0,145,1659.500,1363.500
536,DSC_0264.JPG,0,195,1635.500,1443.500
537,DSC_0264.JPG,0,105,1995.500,1767.500
538,DSC_0264.JPG,0,103,2111.500,1819.500
539,DSC_0264.JPG,0,66,2235.500,1859.500
540,DSC_0264.JPG,0,97,2203.500,1623.500
541,DSC_0264.JPG,0,102,2227.500,1519.500
542,DSC_0264.JPG,0,109,2323.500,1647.500
543,DSC_0264.JPG,0,74,2447.500,1759.500
544,DSC_0264.JPG,0,120,2551.500,1787.500
545,DSC_0264.JPG,0,72,2687.500,1583.500
546,DSC_0264.JPG,0,152,2787.500,1519.500
547,DSC_0264.JPG,0,134,2823.500,1459.500
548,DSC_0264.JPG,0,110,2567.500,1247.500
549,DSC_0264.JPG,0,122,2567.500,1167.500
550,DSC_0264.JPG,0,44,2759.500,939.500
551,DSC_0264.JPG,0,101,2823.500,883.500
552,DSC_0264.JPG,0,101,2511.500,627.500
553,DSC_0264.JPG,0,97,2487.500,479.500
554,DSC_0264.JPG,0,190,2515.500,427.500
555,DSC_0264.JPG,0,112,2987.500,375.500
556,DSC_0264.JPG,0,37,3223.500,495.500
557,DSC_0264.JPG,0,143,3347.500,671.500
558,DSC_0264.JPG,0,101,3395.500,919.500
559,DSC_0264.JPG,0,108,3411.500,1075.500
560,DSC_0264.JPG,0,81,3363.500,1323.500
561,DSC_0264.JPG,0,140,3367.500,1435.500
562,DSC_0264.JPG,0,110,3379.500,1643.500
563,DSC_0264.JPG,0,189,3407.500,1815.500
564,DSC_0264.JPG,0,117,3431.500,2107.500
565,DSC_0264.JPG,0,94,3411.500,2311.500
566,DSC_0264.JPG,0,89,3383.500,2519.500
567,DSC_0264.JPG,0,97,3391.500,2631.500
568,DSC_0264.JPG,0,109,3359.500,2883.500
569,DSC_0264.JPG,0,166,3351.500,2959.500
570,DSC_0264.JPG,0,117,3219.500,3215.500
571,DSC_0264.JPG,0,140,2979.500,3375.500
572,DSC_0264.JPG,0,111,2911.500,3403.500
573,DSC_0264.JPG,0,137,3107.500,3199.500
574,DSC_0264.JPG,0,153,3163.500,3143.500
575,DSC_0264.JPG,0,101,2863.500,2767.500
576,DSC_0264.JPG,0,142,2859.500,2643.500
577,DSC_0264.JPG,0,76,2807.500,2627.500
578,DSC_0264.JPG,0,107,2635.500,2535.500
579,DSC_0264.JPG,0,136,2559.500,2451.500
580,DSC_0264.JPG,0,121,2519.500,2407.500
581,DSC_0264.JPG,0,159,2435.500,2327.500
582,DSC_0264.JPG,0,179,2267.500,2179.500
583,DSC_0264.JPG,0,159,2219.500,2107.500
584,DSC_0264.JPG,0,175,2255.500,1975.500
585,DSC_0264.JPG,0,105,2319.500,1907.500
586,DSC_0264.JPG,0,136,2371.500,1843.500
587,DSC_0264.JPG,0,61,1907.500,1803.500
588,DSC_0264.JPG,0,155,1851.500,1879.500
589,DSC_0264.JPG,0,90,1755.500,1979.500
590,DSC_0264.JPG,0,131,1687.500,2051.500
591,DSC_0264.JPG,0,44,1567.500,2047.500
592,DSC_0264.JPG,0,100,1475.500,1979.500
593,DSC_0264.JPG,0,54,1351.500,1895.500
594,DSC_0264.JPG,0,104,1287.500,1843.500
595,DSC_0264.JPG,0,32,1047.500,1835.500
596,DSC_0264.JPG,0,185,939.500,1851.500
597,DSC_0264.JPG,0,82,955.500,1987.500
598,DSC_0264.JPG,0,178,991.500,2147.500
599,DSC_0264.JPG,0,136,1007.500,2151.500
600,DSC_0264.JPG,0,111,1095.500,1815.500
601,DSC_0264.JPG,0,103,1015.500,1675.500
602,DSC_0264.JPG,0,117,1003.500,1511.500
603,DSC_0264.JPG,0,86,971.500,1591.500
604,DSC_0264.JPG,0,150,899.500,1787.500
605,DSC_0264.JPG,0,112,831.500,1807.500
606,DSC_0264.JPG,0,136,599.500,1747.500
607,DSC_0264.JPG,0,112,399.500,1747.500
608,DSC_0264.JPG,0,122,351.500,1787.500
609,DSC_0264.JPG,0,167,331.500,1999.500
610,DSC_0264.JPG,0,40,367.500,2091.500
611,DSC_0264.JPG,0,158,427.500,2259.500
612,DSC_0264.JPG,0,116,443.500,2379.500
613,DSC_0264.JPG,0,44,499.500,2443.500
614,DSC_0264.JPG,0,185,723.500,2411.500
615,DSC_0264.JPG,0,195,743.500,2411.500
616,DSC_0264.JPG,0,89,651.500,2375.500
617,DSC_0264.JPG,0,118,623.500,2463.500
618,DSC_0264.JPG,0,122,567.500,2523.500
619,DSC_0264.JPG,0,179,443.500,2587.500
620,DSC_0264.JPG,0,182,423.500,2819.500
621,DSC_0264.JPG,0,74,435.500,2875.500
622,DSC_0264.JPG,0,162,507.500,3335.500
623,DSC_0264.JPG,0,123,567.500,3287.500
624,DSC_0264.JPG,0,104,475.500,3071.500
625,DSC_0264.JPG,0,148,531.500,3087.500
626,DSC_0264.JPG,0,132,667.500,3251.500
627,DSC_0264.JPG,0,88,763.500,3395.500
628,DSC_0264.JPG,0,133,679.500,3103.500
629,DSC_0264.JPG,0,177,607.500,3051.500
630,DSC_0264.JPG,0,144,723.500,3275.500
631,DSC_0264.JPG,0,46,847.500,3375.500
632,DSC_0264.JPG,0,150,903.500,3363.500
633,DSC_0264.JPG,0,50,1027.500,3455.500
634,DSC_0264.JPG,0,96,1059.500,3459.500
635,DSC_0264.JPG,0,165,1567.500,3515.500
636,DSC_0264.JPG,0,125,1615.500,3479.500
637,DSC_0264.JPG,0,126,1647.500,3375.500
638,DSC_0264.JPG,0,134,1655.500,3311.500
639,DSC_0264.JPG,0,142,1667.500,3307.500
640,DSC_0264.JPG,0,135,1307.500,3047.500
641,DSC_0264.JPG,0,117,1351.500,3071.500
642,DSC_0264.JPG,0,88,1379.500,3115.500
643,DSC_0264.JPG,0,26,1639.500,2659.500
644,DSC_0264.JPG,0,104,1655.500,2691.500
645,DSC_0264.JPG,0,99,1687.500,2759.500
646,DSC_0264.JPG,0,115,1871.500,2967.500
647,DSC_0264.JPG,0,97,1903.500,3019.500
648,DSC_0264.JPG,0,52,1955.500,3011.500
649,DSC_0264.JPG,0,67,1995.500,2983.500
650,DSC_0264.JPG,0,140,1987.500,3063.500
651,DSC_0264.JPG,0,106,1931.500,3091.500
652,DSC_0264.JPG,0,117,1915.500,3103.500
653,DSC_0264.JPG,0,132,2171.500,3355.500
654,DSC_0264.JPG,0,145,2159.500,3439.500
655,DSC_0264.JPG,0,146,2155.500,3495.500
656,DSC_0264.JPG,0,130,2263.500,3527.500
657,DSC_0264.JPG,0,76,2359.500,3511.500
658,DSC_0264.JPG,0,113,2327.500,3415.500
659,DSC_0264.JPG,0,109,2295.500,3403.500
660,DSC_0264.JPG,0,122,2375.500,3463.500
661,DSC_0264.JPG,0,96,2655.500,3543.500
662,DSC_0264.JPG,0,112,2811.500,3539.500
663,DSC_0264.JPG,0,113,2939.500,3523.500
664,DSC_0264.JPG,0,87,2939.500,3471.500
665,DSC_0264.JPG,0,131,2487.500,3083.500
666,DSC_0264.JPG,0,129,2503.500,3051.500
667,DSC_0264.JPG,0,131,2519.500,3047.500
668,DSC_0264.JPG,0,42,2543.500,3063.500
669,DSC_0264.JPG,0,152,2555.500,3075.500
670,DSC_0264.JPG,0,108,2183.500,2631.500
671,DSC_0264.JPG,0,166,2279.500,2655.500
672,DSC_0264.JPG,0,75,2247.500,2631.500
673,DSC_0264.JPG,0,131,2047.500,2567.500
674,DSC_0264.JPG,0,73,1995.500,2511.500
675,DSC_0264.JPG,0,68,1911.500,2391.500
676,DSC_0264.JPG,0,148,1959.500,2343.500
677,DSC_0264.JPG,0,100,2119.500,2211.500
678,DSC_0264.JPG,0,116,2175.500,2159.500
679,DSC_0264.JPG,0,167,2227.500,2003.500
680,DSC_0264.JPG,0,60,2255.500,1895.500
681,DSC_0264.JPG,0,42,2227.500,1747.500
682,DSC_0264.JPG,0,91,2159.500,1667.500
683,DSC_0264.JPG,0,82,1567.500,2191.500
684,DSC_0264.JPG,0,61,1623.500,2163.500
685,DSC_0264.JPG,0,110,1655.500,2135.500
686,DSC_0264.JPG,0,112,1339.500,2387.500
687,DSC_0264.JPG,0,130,1287.500,2479.500
688,DSC_0264.JPG,0,152,1259.500,2471.500
689,DSC_0264.JPG,0,148,1115.500,2243.500
690,DSC_0264.JPG,0,110,1019.500,2091.500
691,DSC_0264.JPG,0,44,999.500,2007.500
692,DSC_0264.JPG,0,86,987.500,1939.500
693,DSC_0264.JPG,0,93,775.500,1855.500
694,DSC_0264.JPG,0,105,671.500,1831.500
695,DSC_0264.JPG,0,134,651.500,1779.500
696,DSC_0264.JPG,0,79,603.500,1207.500
697,DSC_0264.JPG,0,55,735.500,1123.500
698,DSC_0264.JPG,0,92,839.500,1067.500
699,DSC_0264.JPG,0,90,923.500,1027.500
700,DSC_0264.JPG,0,196,1011.500,995.500
701,DSC_0264.JPG,0,167,1039.500,915.500
702,DSC_0264.JPG,0,100,1027.500,891.500
703,DSC_0264.JPG,0,121,1227.500,1163.500
704,DSC_0264.JPG,0,91,1295.500,1223.500
705,DSC_0264.JPG,0,75,1379.500,1295.500
706,DSC_0264.JPG,0,123,1223.500,1139.500
707,DSC_0264.JPG,0,107,1147.500,1083.500
708,DSC_0264.JPG,0,161,1715.500,1223.500
709,DSC_0264.JPG,0,120,1719.500,1003.500
710,DSC_0264.JPG,0,135,1735.500,1103.500
711,DSC_0264.JPG,0,179,1791.500,1223.500
712,DSC_0264.JPG,0,137,1847.500,1235.500
713,DSC_0264.JPG,0,158,1775.500,1315.500
714,DSC_0264.JPG,0,66,1695.500,1359.500
715,DSC_0264.JPG,0,138,1623.500,1435.500
716,DSC_0264.JPG,0,133,1603.500,1519.500
717,DSC_0264.JPG,0,153,1527.500,1623.500
718,DSC_0264.JPG,0,99,1447.500,1691.500
719,DSC_0264.JPG,0,163,1371.500,1735.500
720,DSC_0264.JPG,0,95,2019.500,1291.500
721,DSC_0264.JPG,0,63,2111.500,1371.500
722,DSC_0264.JPG,0,57,2215.500,1423.500
723,DSC_0264.JPG,0,183,2263.500,1451.500
724,DSC_0264.JPG,0,174,2291.500,1491.500
725,DSC_0264.JPG,0,181,2375.500,1599.500
726,DSC_0264.JPG,0,98,2283.500,795.500
727,DSC_0264.JPG,0,91,2215.500,887.500
728,DSC_0264.JPG,0,135,2123.500,959.500
729,DSC_0264.JPG,0,46,2027.500,1019.500
730,DSC_0264.JPG,0,145,1991.500,1075.500
731,DSC_0264.JPG,0,130,1923.500,1191.500
732,DSC_0264.JPG,0,122,1899.500,1223.500
733,DSC_0264.JPG,0,50,2055.500,655.500
734,DSC_0264.JPG,0,108,2123.500,783.500
735,DSC_0264.JPG,0,89,2207.500,855.500
736,DSC_0264.JPG,0,93,2295.500,939.500
737,DSC_0264.JPG,0,80,2379.500,1031.500
738,DSC_0264.JPG,0,14,2435.500,1079.500
739,DSC_0264.JPG,0,118,2527.500,1119.500
740,DSC_0264.JPG,0,54,2619.500,1187.500
741,DSC_0264.JPG,0,107,2687.500,1407.500
742,DSC_0264.JPG,0,73,2775.500,1371.500
743,DSC_0264.JPG,0,53,2959.500,1403.500
744,DSC_0264.JPG,0,34,3031.500,1311.500
745,DSC_0264.JPG,0,145,3067.500,1247.500
746,DSC_0264.JPG,0,124,3083.500,1215.500
747,DSC_0264.JPG,0,133,3207.500,1199.500
748,DSC_0264.JPG,0,78,3299.500,1211.500
749,DSC_0264.JPG,0,55,3347.500,1399.500
750,DSC_0264.JPG,0,153,3351.500,1467.500
751,DSC_0264.JPG,0,143,3323.500,1651.500
752,DSC_0264.JPG,0,81,3259.500,1723.500
753,DSC_0264.JPG,0,99,3087.500,1787.500
754,DSC_0264.JPG,0,107,3043.500,1863.500
755,DSC_0264.JPG,0,135,2999.500,1915.500
756,DSC_0264.JPG,0,126,2927.500,2003.500
757,DSC_0264.JPG,0,72,2891.500,2071.500
758,DSC_0264.JPG,0,167,2923.500,2171.500
759,DSC_0264.JPG,0,142,2999.500,2271.500
760,DSC_0264.JPG,0,104,3055.500,2315.500
761,DSC_0264.JPG,0,169,3119.500,2375.500
762,DSC_0264.JPG,0,84,3275.500,2491.500
763,DSC_0264.JPG,0,88,3335.500,2375.500
764,DSC_0264.JPG,0,28,3331.500,2199.500
765,DSC_0264.JPG,0,31,3343.500,2083.500
766,DSC_0264.JPG,0,180,3359.500,1999.500
767,DSC_0264.JPG,0,146,3359.500,1951.500
768,Blue,0,148,3339.500,1891.500
769,DSC_0264.JPG,0,114,436.000,836.000
770,DSC_0264.JPG,0,119,591.500,615.500
771,DSC_0264.JPG,0,155,659.500,487.500
772,DSC_0264.JPG,0,105,479.500,687.500
773,DSC_0264.JPG,0,176,707.500,699.500
774,DSC_0264.JPG,0,83,863.500,411.500
775,DSC_0264.JPG,0,162,1179.500,379.500
776,DSC_0264.JPG,0,141,1311.500,519.500
777,DSC_0264.JPG,0,78,1267.500,603.500
778,DSC_0264.JPG,0,112,1239.500,463.500
779,DSC_0264.JPG,0,105,1427.500,375.500
780,DSC_0264.JPG,0,128,1691.500,391.500
781,DSC_0264.JPG,0,72,1927.500,395.500
782,DSC_0264.JPG,0,89,1951.500,563.500
783,DSC_0264.JPG,0,197,1907.500,503.500
784,DSC_0264.JPG,0,96,1627.500,859.500
785,DSC_0264.JPG,0,89,1627.500,1035.500
786,DSC_0264.JPG,0,106,1591.500,1175.500
787,DSC_0264.JPG,0,66,1435.500,1219.500
788,DSC_0264.JPG,0,147,1391.500,1231.500
789,DSC_0264.JPG,0,140,1823.500,1171.500
790,DSC_0264.JPG,0,169,1943.500,1223.500
791,DSC_0264.JPG,0,149,1659.500,1363.500
792,DSC_0264.JPG,0,199,1635.500,1443.500
793,DSC_0264.JPG,0,108,1995.500,1767.500
794,DSC_0264.JPG,0,109,2111.500,1819.500
795,DSC_0264.JPG,0,67,2235.500,1859.500
796,DSC_0264.JPG,0,98,2203.500,1623.500
797,DSC_0264.JPG,0,105,2227.500,1519.500
798,DSC_0264.JPG,0,112,2323.500,1647.500
799,DSC_0264.JPG,0,74,2447.500,1759.500
800,DSC_0264.JPG,0,120,2551.500,1787.500
801,DSC_0264.JPG,0,76,2687.500,1583.500
802,DSC_0264.JPG,0,161,2787.500,1519.500
803,DSC_0264.JPG,0,138,2823.500,1459.500
804,DSC_0264.JPG,0,114,2567.500,1247.500
805,DSC_0264.JPG,0,126,2567.500,1167.500
806,DSC_0264.JPG,0,48,2759.500,939.500
807,DSC_0264.JPG,0,104,2823.500,883.500
808,DSC_0264.JPG,0,108,2511.500,627.500
809,DSC_0264.JPG,0,104,2487.500,479.500
810,DSC_0264.JPG,0,194,2515.500,427.500
811,DSC_0264.JPG,0,117,2987.500,375.500
812,DSC_0264.JPG,0,39,3223.500,495.500
813,DSC_0264.JPG,0,147,3347.500,671.500
814,DSC_0264.JPG,0,104,3395.500,919.500
815,DSC_0264.JPG,0,109,3411.500,1075.500
816,DSC_0264.JPG,0,86,3363.500,1323.500
817,DSC_0264.JPG,0,149,3367.500,1435.500
818,DSC_0264.JPG,0,113,3379.500,1643.500
819,DSC_0264.JPG,0,196,3407.500,1815.500
820,DSC_0264.JPG,0,118,3431.500,2107.500
821,DSC_0264.JPG,0,103,3411.500,2311.500
822,DSC_0264.JPG,0,91,3383.500,2519.500
823,DSC_0264.JPG,0,104,3391.500,2631.500
824,DSC_0264.JPG,0,112,3359.500,2883.500
825,DSC_0264.JPG,0,175,3351.500,2959.500
826,DSC_0264.JPG,0,126,3219.500,3215.500
827,DSC_0264.JPG,0,143,2979.500,3375.500
828,DSC_0264.JPG,0,113,2911.500,3403.500
829,DSC_0264.JPG,0,146,3107.500,3199.500
830,DSC_0264.JPG,0,156,3163.500,3143.500
831,DSC_0264.JPG,0,111,2863.500,2767.500
832,DSC_0264.JPG,0,146,2859.500,2643.500
833,DSC_0264.JPG,0,77,2807.500,2627.500
834,DSC_0264.JPG,0,111,2635.500,2535.500
835,DSC_0264.JPG,0,147,2559.500,2451.500
836,DSC_0264.JPG,0,129,2519.500,2407.500
837,DSC_0264.JPG,0,168,2435.500,2327.500
838,DSC_0264.JPG,0,183,2267.500,2179.500
839,DSC_0264.JPG,0,164,2219.500,2107.500
840,DSC_0264.JPG,0,179,2255.500,1975.500
841,DSC_0264.JPG,0,107,2319.500,1907.500
842,DSC_0264.JPG,0,139,2371.500,1843.500
843,DSC_0264.JPG,0,67,1907.500,1803.500
844,DSC_0264.JPG,0,162,1851.500,1879.500
845,DSC_0264.JPG,0,92,1755.500,1979.500
846,DSC_0264.JPG,0,138,1687.500,2051.500
847,DSC_0264.JPG,0,44,1567.500,2047.500
848,DSC_0264.JPG,0,106,1475.500,1979.500
849,DSC_0264.JPG,0,57,1351.500,1895.500
850,DSC_0264.JPG,0,113,1287.500,1843.500
851,DSC_0264.JPG,0,34,1047.500,1835.500
852,DSC_0264.JPG,0,189,939.500,1851.500
853,DSC_0264.JPG,0,84,955.500,1987.500
854,DSC_0264.JPG,0,185,991.500,2147.500
855,DSC_0264.JPG,0,140,1007.500,2151.500
856,DSC_0264.JPG,0,117,1095.500,1815.500
857,DSC_0264.JPG,0,108,1015.500,1675.500
858,DSC_0264.JPG,0,124,1003.500,1511.500
859,DSC_0264.JPG,0,90,971.500,1591.500
860,DSC_0264.JPG,0,164,899.500,1787.500
861,DSC_0264.JPG,0,116,831.500,1807.500
862,DSC_0264.JPG,0,143,599.500,1747.500
863,DSC_0264.JPG,0,116,399.500,1747.500
864,DSC_0264.JPG,0,131,351.500,1787.500
865,DSC_0264.JPG,0,174,331.500,1999.500
866,DSC_0264.JPG,0,42,367.500,2091.500
867,DSC_0264.JPG,0,170,427.500,2259.500
868,DSC_0264.JPG,0,123,443.500,2379.500
869,DSC_0264.JPG,0,45,499.500,2443.500
870,DSC_0264.JPG,0,189,723.500,2411.500
871,DSC_0264.JPG,0,197,743.500,2411.500
872,DSC_0264.JPG,0,90,651.500,2375.500
873,DSC_0264.JPG,0,124,623.500,2463.500
874,DSC_0264.JPG,0,126,567.500,2523.500
875,DSC_0264.JPG,0,184,443.500,2587.500
876,DSC_0264.JPG,0,188,423.500,2819.500
877,DSC_0264.JPG,0,78,435.500,2875.500
878,DSC_0264.JPG,0,169,507.500,3335.500
879,DSC_0264.JPG,0,128,567.500,3287.500
880,DSC_0264.JPG,0,109,475.500,3071.500
881,DSC_0264.JPG,0,152,531.500,3087.500
882,DSC_0264.JPG,0,141,667.500,3251.500
883,DSC_0264.JPG,0,91,763.500,3395.500
884,DSC_0264.JPG,0,139,679.500,3103.500
885,DSC_0264.JPG,0,188,607.500,3051.500
886,DSC_0264.JPG,0,149,723.500,3275.500
887,DSC_0264.JPG,0,50,847.500,3375.500
888,DSC_0264.JPG,0,161,903.500,3363.500
889,DSC_0264.JPG,0,55,1027.500,3455.500
890,DSC_0264.JPG,0,100,1059.500,3459.500
891,DSC_0264.JPG,0,170,1567.500,3515.500
892,DSC_0264.JPG,0,132,1615.500,3479.500
893,DSC_0264.JPG,0,133,1647.500,3375.500
894,DSC_0264.JPG,0,145,1655.500,3311.500
895,DSC_0264.JPG,0,159,1667.500,3307.500
896,DSC_0264.JPG,0,143,1307.500,3047.500
897,DSC_0264.JPG,0,125,1351.500,3071.500
898,DSC_0264.JPG,0,92,1379.500,3115.500
899,DSC_0264.JPG,0,28,1639.500,2659.500
900,DSC_0264.JPG,0,108,1655.500,2691.500
901,DSC_0264.JPG,0,99,1687.500,2759.500
902,DSC_0264.JPG,0,124,1871.500,2967.500
903,DSC_0264.JPG,0,100,1903.500,3019.500
904,DSC_0264.JPG,0,55,1955.500,3011.500
905,DSC_0264.JPG,0,69,1995.500,2983.500
906,DSC_0264.JPG,0,144,1987.500,3063.500
907,DSC_0264.JPG,0,110,1931.500,3091.500
908,DSC_0264.JPG,0,121,1915.500,3103.500
909,DSC_0264.JPG,0,138,2171.500,3355.500
910,DSC_0264.JPG,0,148,2159.500,3439.500
911,DSC_0264.JPG,0,157,2155.500,3495.500
912,DSC_0264.JPG,0,133,2263.500,3527.500
913,DSC_0264.JPG,0,80,2359.500,3511.500
914,DSC_0264.JPG,0,116,2327.500,3415.500
915,DSC_0264.JPG,0,113,2295.500,3403.500
916,DSC_0264.JPG,0,125,2375.500,3463.500
917,DSC_0264.JPG,0,97,2655.500,3543.500
918,DSC_0264.JPG,0,112,2811.500,3539.500
919,DSC_0264.JPG,0,115,2939.500,3523.500
920,DSC_0264.JPG,0,88,2939.500,3471.500
921,DSC_0264.JPG,0,133,2487.500,3083.500
922,DSC_0264.JPG,0,139,2503.500,3051.500
923,DSC_0264.JPG,0,137,2519.500,3047.500
924,DSC_0264.JPG,0,43,2543.500,3063.500
925,DSC_0264.JPG,0,159,2555.500,3075.500
926,DSC_0264.JPG,0,117,2183.500,2631.500
927,DSC_0264.JPG,0,168,2279.500,2655.500
928,DSC_0264.JPG,0,78,2247.500,2631.500
929,DSC_0264.JPG,0,136,2047.500,2567.500
930,DSC_0264.JPG,0,76,1995.500,2511.500
931,DSC_0264.JPG,0,72,1911.500,2391.500
932,DSC_0264.JPG,0,148,1959.500,2343.500
933,DSC_0264.JPG,0,103,2119.500,2211.500
934,DSC_0264.JPG,0,117,2175.500,2159.500
935,DSC_0264.JPG,0,171,2227.500,2003.500
936,DSC_0264.JPG,0,61,2255.500,1895.500
937,DSC_0264.JPG,0,44,2227.500,1747.500
938,DSC_0264.JPG,0,94,2159.500,1667.500
939,DSC_0264.JPG,0,91,1567.500,2191.500
940,DSC_0264.JPG,0,65,1623.500,2163.500
941,DSC_0264.JPG,0,120,1655.500,2135.500
942,DSC_0264.JPG,0,114,1339.500,2387.500
943,DSC_0264.JPG,0,143,1287.500,2479.500
944,DSC_0264.JPG,0,154,1259.500,2471.500
945,DSC_0264.JPG,0,163,1115.500,2243.500
946,DSC_0264.JPG,0,111,1019.500,2091.500
947,DSC_0264.JPG,0,48,999.500,2007.500
948,DSC_0264.JPG,0,93,987.500,1939.500
949,DSC_0264.JPG,0,97,775.500,1855.500
950,DSC_0264.JPG,0,109,671.500,1831.500
951,DSC_0264.JPG,0,145,651.500,1779.500
952,DSC_0264.JPG,0,81,603.500,1207.500
953,DSC_0264.JPG,0,62,735.500,1123.500
954,DSC_0264.JPG,0,103,839.500,1067.500
955,DSC_0264.JPG,0,93,923.500,1027.500
956,DSC_0264.JPG,0,205,1011.500,995.500
957,DSC_0264.JPG,0,169,1039.500,915.500
958,DSC_0264.JPG,0,106,1027.500,891.500
959,DSC_0264.JPG,0,125,1227.500,1163.500
960,DSC_0264.JPG,0,93,1295.500,1223.500
961,DSC_0264.JPG,0,77,1379.500,1295.500
962,DSC_0264.JPG,0,126,1223.500,1139.500
963,DSC_0264.JPG,0,114,1147.500,1083.500
964,DSC_0264.JPG,0,165,1715.500,1223.500
965,DSC_0264.JPG,0,125,1719.500,1003.500
966,DSC_0264.JPG,0,137,1735.500,1103.500
967,DSC_0264.JPG,0,185,1791.500,1223.500
968,DSC_0264.JPG,0,142,1847.500,1235.500
969,DSC_0264.JPG,0,167,1775.500,1315.500
970,DSC_0264.JPG,0,68,1695.500,1359.500
971,DSC_0264.JPG,0,138,1623.500,1435.500
972,DSC_0264.JPG,0,140,1603.500,1519.500
973,DSC_0264.JPG,0,162,1527.500,1623.500
974,DSC_0264.JPG,0,103,1447.500,1691.500
975,DSC_0264.JPG,0,166,1371.500,1735.500
976,DSC_0264.JPG,0,97,2019.500,1291.500
977,DSC_0264.JPG,0,67,2111.500,1371.500
978,DSC_0264.JPG,0,56,2215.500,1423.500
979,DSC_0264.JPG,0,190,2263.500,1451.500
980,DSC_0264.JPG,0,180,2291.500,1491.500
981,DSC_0264.JPG,0,184,2375.500,1599.500
982,DSC_0264.JPG,0,106,2283.500,795.500
983,DSC_0264.JPG,0,95,2215.500,887.500
984,DSC_0264.JPG,0,147,2123.500,959.500
985,DSC_0264.JPG,0,50,2027.500,1019.500
986,DSC_0264.JPG,0,150,1991.500,1075.500
987,DSC_0264.JPG,0,136,1923.500,1191.500
988,DSC_0264.JPG,0,126,1899.500,1223.500
989,DSC_0264.JPG,0,53,2055.500,655.500
990,DSC_0264.JPG,0,112,2123.500,783.500
991,DSC_0264.JPG,0,93,2207.500,855.500
992,DSC_0264.JPG,0,99,2295.500,939.500
993,DSC_0264.JPG,0,86,2379.500,1031.500
994,DSC_0264.JPG,0,17,2435.500,1079.500
995,DSC_0264.JPG,0,124,2527.500,1119.500
996,DSC_0264.JPG,0,58,2619.500,1187.500
997,DSC_0264.JPG,0,111,2687.500,1407.500
998,DSC_0264.JPG,0,73,2775.500,1371.500
999,DSC_0264.JPG,0,58,2959.500,1403.500
1000,DSC_0264.JPG,0,38,3031.500,1311.500
1001,DSC_0264.JPG,0,149,3067.500,1247.500
1002,DSC_0264.JPG,0,131,3083.500,1215.500
1003,DSC_0264.JPG,0,136,3207.500,1199.500
1004,DSC_0264.JPG,0,78,3299.500,1211.500
1005,DSC_0264.JPG,0,61,3347.500,1399.500
1006,DSC_0264.JPG,0,159,3351.500,1467.500
1007,DSC_0264.JPG,0,148,3323.500,1651.500
1008,DSC_0264.JPG,0,85,3259.500,1723.500
1009,DSC_0264.JPG,0,101,3087.500,1787.500
1010,DSC_0264.JPG,0,113,3043.500,1863.500
1011,DSC_0264.JPG,0,141,2999.500,1915.500
1012,DSC_0264.JPG,0,133,2927.500,2003.500
1013,DSC_0264.JPG,0,75,2891.500,2071.500
1014,DSC_0264.JPG,0,174,2923.500,2171.500
1015,DSC_0264.JPG,0,146,2999.500,2271.500
1016,DSC_0264.JPG,0,107,3055.500,2315.500
1017,DSC_0264.JPG,0,174,3119.500,2375.500
1018,DSC_0264.JPG,0,85,3275.500,2491.500
1019,DSC_0264.JPG,0,95,3335.500,2375.500
1020,DSC_0264.JPG,0,31,3331.500,2199.500
1021,DSC_0264.JPG,0,35,3343.500,2083.500
1022,DSC_0264.JPG,0,185,3359.500,1999.500
1023,DSC_0264.JPG,0,155,3359.500,1951.500
1024,(R+G+B)/3,0,154,3339.500,1891.500
1025,DSC_0264.JPG,0,114,436.000,836.000
1026,DSC_0264.JPG,0,119,591.500,615.500
1027,DSC_0264.JPG,0,158,659.500,487.500
1028,DSC_0264.JPG,0,106,479.500,687.500
1029,DSC_0264.JPG,0,178,707.500,699.500
1030,DSC_0264.JPG,0,83,863.500,411.500
1031,DSC_0264.JPG,0,163,1179.500,379.500
1032,DSC_0264.JPG,0,143,1311.500,519.500
1033,DSC_0264.JPG,0,79,1267.500,603.500
1034,DSC_0264.JPG,0,113,1239.500,463.500
1035,DSC_0264.JPG,0,106,1427.500,375.500
1036,DSC_0264.JPG,0,129,1691.500,391.500
1037,DSC_0264.JPG,0,73,1927.500,395.500
1038,DSC_0264.JPG,0,89,1951.500,563.500
1039,DSC_0264.JPG,0,200,1907.500,503.500
1040,DSC_0264.JPG,0,97,1627.500,859.500
1041,DSC_0264.JPG,0,89,1627.500,1035.500
1042,DSC_0264.JPG,0,107,1591.500,1175.500
1043,DSC_0264.JPG,0,67,1435.500,1219.500
1044,DSC_0264.JPG,0,148,1391.500,1231.500
1045,DSC_0264.JPG,0,141,1823.500,1171.500
1046,DSC_0264.JPG,0,171,1943.500,1223.500
